Region,Country,Prefix,Rate/minute,Our price
South Asia,Afghanistan,93,0.33564,0.51
Other,Kosovo (Special Services),3838,0.44423,0.67,,,,,,,
Other,Kosovo (Special Services),3839,0.44423,0.67,,,,,,,
South West Asia,Kuwait,965,0.10043,0.16,,,,,,,
South West Asia,Kuwait (Mobile B) Viva,9655,0.10043,0.16,,,,,,,
South West Asia,Kuwait (Mobile C) Wataniya,9656,0.08537,0.13,,,,,,,
South West Asia,Kuwait (Mobile D) Zain,9659,0.09083,0.14,,,,,,,
Central Asia,Kyrgyzstan,996,0.24576,0.37,,,,,,,
Central Asia,Kyrgyzstan (Mobile A),99651,0.28514,0.43,,,,,,,
Central Asia,Kyrgyzstan (Mobile A),99652,0.20544,0.31,,,,,,,
Central Asia,Kyrgyzstan (Mobile A),99653,0.20544,0.31,,,,,,,
Central Asia,Kyrgyzstan (Mobile A),99654,0.17945,0.27,,,,,,,
Central Asia,Kyrgyzstan (Mobile A),99655,0.29096,0.44,,,,,,,
Central Asia,Kyrgyzstan (Mobile A),99656,0.33316,0.50,,,,,,,
Central Asia,Kyrgyzstan (Mobile A),99657,0.33068,0.50,,,,,,,
Central Asia,Kyrgyzstan (Mobile A),99658,0.20544,0.31,,,,,,,
Central Asia,Kyrgyzstan (Mobile A),99659,0.20544,0.31,,,,,,,
Central Asia,Kyrgyzstan (Mobile A),99677,0.2926,0.44,,,,,,,
Central Asia,Kyrgyzstan (Mobile B) Nur,99650,0.29576,0.45,,,,,,,
Central Asia,Kyrgyzstan (Mobile B) Nur,99670,0.3064,0.46,,,,,,,
South East Asia,Laos,856,0.1136,0.18,,,,,,,
South East Asia,Laos (Mobile A),85620,0.1136,0.18,,,,,,,
South East Asia,Laos (Mobile A),85630,0.1136,0.18,,,,,,,
Eastern Europe,Latvia,371,0.15229,0.23,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371200,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371203,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371204,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371205,0.55108,0.83,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371223,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371252,0.55108,0.83,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371253,0.55108,0.83,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371259,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371260,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371267,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371268,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371269,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371270,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371271,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371281,0.55108,0.83,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371282,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371288,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371289,0.55108,0.83,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371295,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371296,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371297,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371298,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,371299,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712478,0.55108,0.83,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712479,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712480,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712481,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712482,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712483,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712484,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712485,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712486,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712487,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712489,0.57762,0.87,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712490,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712491,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712492,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712493,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712494,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712495,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712496,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712497,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712498,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712726,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712844,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712845,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712846,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712847,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile A) Tele2,3712848,0.40554,0.61,,,,,,,
Eastern Europe,Latvia (Mobile B),37121,0.55108,0.83,,,,,,,
Eastern Europe,Latvia (Mobile B),371222,0.55382,0.84,,,,,,,
Eastern Europe,Latvia (Mobile B),3712310,0.6056,0.91,,,,,,,
Eastern Europe,Latvia (Mobile B),3712323,0.6056,0.91,,,,,,,
Eastern Europe,Latvia (Mobile B),3712333,0.6056,0.91,,,,,,,
Eastern Europe,Latvia (Mobile B),3712340,0.6056,0.91,,,,,,,
Eastern Europe,Latvia (Mobile B),3712341,0.6056,0.91,,,,,,,
Eastern Europe,Latvia (Mobile B),3712342,0.6056,0.91,,,,,,,
Eastern Europe,Latvia (Mobile B),3712343,0.6056,0.91,,,,,,,
Eastern Europe,Latvia (Mobile B),3712344,0.6056,0.91,,,,,,,
Eastern Europe,Latvia (Mobile B),3712345,0.6056,0.91,,,,,,,
Eastern Europe,Latvia (Mobile B),3712350,0.6056,0.91,,,,,,,
Eastern Europe,Latvia (Mobile B),3716888,0.46521,0.70,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371206,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371207,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371221,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371225,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371230,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371238,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371239,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371243,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371245,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371246,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371251,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371274,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,371275,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712010,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712011,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712012,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712013,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712014,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712015,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712016,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712017,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712019,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712080,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712081,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712082,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712083,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712084,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712085,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712086,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712087,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712088,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712205,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712206,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712207,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712208,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712272,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712280,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712281,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712282,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712283,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712284,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712311,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712312,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712313,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712314,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712315,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712316,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712317,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712318,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712319,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712320,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712322,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712327,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712330,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712337,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712347,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712355,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712357,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712366,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712377,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712411,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712420,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712422,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712424,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712440,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712442,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712477,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712488,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712550,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712551,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712552,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712553,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712554,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712555,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712585,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712586,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712587,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712588,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712720,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712721,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712722,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712723,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712724,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712725,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712727,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712760,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712761,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712762,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712763,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712764,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712765,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712766,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712767,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712770,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712771,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712772,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712773,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712774,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712775,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712776,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712778,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712779,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712790,0.45107,0.68,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712792,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712793,0.6055,0.91,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712795,0.80025,1.21,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712798,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712799,0.55768,0.84,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712855,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile C) Bite,3712902,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371202,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371224,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371254,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371256,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371257,0.45107,0.68,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371261,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371262,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371263,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371264,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371265,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371266,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371273,0.45107,0.68,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371278,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371283,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371286,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371287,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371291,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371292,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371293,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,371294,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712200,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712201,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712202,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712203,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712204,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712266,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712277,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712288,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712299,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712328,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712444,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712556,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712557,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712558,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712559,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712729,0.45107,0.68,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712777,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Mobile D) LTM,3712849,0.33795,0.51,,,,,,,
Eastern Europe,Latvia (Mobile E) Baltija,3712094,0.9999,1.50,,,,,,,
Eastern Europe,Latvia (Mobile E) Baltija,3712286,0.4855,0.73,,,,,,,
Eastern Europe,Latvia (Mobile E) Baltija,3712287,0.47684,0.72,,,,,,,
Eastern Europe,Latvia (Mobile E) Baltija,3712580,0.47566,0.72,,,,,,,
Eastern Europe,Latvia (Mobile E) Baltija,3712581,0.47566,0.72,,,,,,,
Eastern Europe,Latvia (Mobile E) Baltija,3712582,0.47566,0.72,,,,,,,
Eastern Europe,Latvia (Mobile E) Baltija,3712583,0.47566,0.72,,,,,,,
Eastern Europe,Latvia (Mobile E) Baltija,3712584,0.47566,0.72,,,,,,,
Eastern Europe,Latvia (Mobile E) Baltija,3712589,0.47566,0.72,,,,,,,
Eastern Europe,Latvia (Other),371660,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),371661,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),371662,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),371669,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),371817,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716130,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716200,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716210,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716220,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716222,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716230,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716240,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716250,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716260,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716270,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716280,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716290,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716303,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716309,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716311,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716313,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716321,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716328,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716331,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716333,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716339,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716341,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716347,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716350,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716358,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716361,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716365,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716371,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716377,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716379,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716381,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716389,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716391,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716399,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716401,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716409,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716411,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716418,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716421,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716429,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716431,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716433,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716437,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716439,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716441,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716442,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716446,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716451,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716458,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716461,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716467,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716468,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716471,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716479,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716481,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716488,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716490,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716501,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716509,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716511,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716518,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716521,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716528,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716531,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716539,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716548,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716550,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716555,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716558,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716561,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716563,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716567,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716569,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716571,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716577,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716579,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716580,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716581,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716582,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716588,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716590,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716660,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716661,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716662,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716663,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716664,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716666,0.73986,1.11,,,,,,,
Eastern Europe,Latvia (Other),3716677,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716688,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716689,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716715,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716716,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716719,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716723,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716748,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716749,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716763,0.59189,0.89,,,,,,,
Eastern Europe,Latvia (Other),3716764,0.59189,0.89,,,,,,,
